__UUID4__;ce024dae-1d72-4987-bd9c-c54fb68a3389
__CREATED-ON__;2022-03-14 17:33:28.270731
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2022-03-14 17:33:38.751416;0.040100000000000004;;96;Port2In
EVENT;2022-03-14 17:33:38.751416;0.040100000000000004;;98;Port3In
EVENT;2022-03-14 17:33:38.751416;0.040100000000000004;;100;Port4In
EVENT;2022-03-14 17:33:38.771416;0.053500000000000006;;94;Port1In
EVENT;2022-03-14 17:33:38.771416;0.0555;;95;Port1Out
EVENT;2022-03-14 17:33:38.771416;0.057;;97;Port2Out
EVENT;2022-03-14 17:33:38.771416;0.057100000000000005;;99;Port3Out
EVENT;2022-03-14 17:33:38.771416;0.057100000000000005;;101;Port4Out
EVENT;2022-03-14 17:33:38.771416;0.0601;;96;Port2In
EVENT;2022-03-14 17:33:38.771416;0.0601;;98;Port3In
EVENT;2022-03-14 17:33:38.771416;0.0601;;100;Port4In
EVENT;2022-03-14 17:33:38.781416;0.0702;;94;Port1In
EVENT;2022-03-14 17:33:38.781416;0.0722;;95;Port1Out
EVENT;2022-03-14 17:33:38.791416;0.077;;97;Port2Out
EVENT;2022-03-14 17:33:38.791416;0.0771;;99;Port3Out
EVENT;2022-03-14 17:33:38.791416;0.0771;;101;Port4Out
EVENT;2022-03-14 17:33:38.791416;0.0801;;96;Port2In
EVENT;2022-03-14 17:33:38.791416;0.0801;;98;Port3In
EVENT;2022-03-14 17:33:38.791416;0.0801;;100;Port4In
EVENT;2022-03-14 17:33:38.801416;0.0868;;94;Port1In
EVENT;2022-03-14 17:33:38.801416;0.0888;;95;Port1Out
EVENT;2022-03-14 17:33:38.811416;0.097;;97;Port2Out
EVENT;2022-03-14 17:33:38.811416;0.0971;;99;Port3Out
EVENT;2022-03-14 17:33:38.811416;0.0971;;101;Port4Out
EVENT;2022-03-14 17:33:38.811416;0.1;;158;Tup
END-TRIAL;2022-03-14 17:33:38.811416;;;The trial ended;
INFO;2022-03-14 17:33:38.811416;10.334713;10.434715;TRIAL-BPOD-TIME;0.10000199999999992
STATE;2022-03-14 17:33:38.811416;0;0.1;opto_on;0.1
TRIAL;2022-03-14 17:33:41.711631;;;New trial;
EVENT;2022-03-14 17:33:41.711631;0.0007;;95;Port1Out
EVENT;2022-03-14 17:33:41.711631;0.001;;158;Tup
END-TRIAL;2022-03-14 17:33:41.711631;;;The trial ended;
INFO;2022-03-14 17:33:41.711631;13.335113;13.336115;TRIAL-BPOD-TIME;0.0010019999999997253
STATE;2022-03-14 17:33:41.711631;0;0.001;opto_on;0.001
TRIAL;2022-03-14 17:33:42.711626;;;New trial;
EVENT;2022-03-14 17:33:42.711626;0.0001;;95;Port1Out
EVENT;2022-03-14 17:33:42.731417;0.0146;;94;Port1In
EVENT;2022-03-14 17:33:42.731417;0.0166;;95;Port1Out
EVENT;2022-03-14 17:33:42.731417;0.0167;;97;Port2Out
EVENT;2022-03-14 17:33:42.731417;0.016800000000000002;;99;Port3Out
EVENT;2022-03-14 17:33:42.731417;0.016800000000000002;;101;Port4Out
EVENT;2022-03-14 17:33:42.731417;0.0198;;96;Port2In
EVENT;2022-03-14 17:33:42.731417;0.0198;;98;Port3In
EVENT;2022-03-14 17:33:42.731417;0.0198;;100;Port4In
EVENT;2022-03-14 17:33:42.751416;0.0313;;94;Port1In
EVENT;2022-03-14 17:33:42.751416;0.0333;;95;Port1Out
EVENT;2022-03-14 17:33:42.751416;0.0367;;97;Port2Out
EVENT;2022-03-14 17:33:42.751416;0.0367;;99;Port3Out
EVENT;2022-03-14 17:33:42.751416;0.0367;;101;Port4Out
EVENT;2022-03-14 17:33:42.751416;0.0398;;96;Port2In
EVENT;2022-03-14 17:33:42.751416;0.0398;;98;Port3In
EVENT;2022-03-14 17:33:42.751416;0.0398;;100;Port4In
EVENT;2022-03-14 17:33:42.761417;0.047900000000000005;;94;Port1In
EVENT;2022-03-14 17:33:42.761417;0.0499;;95;Port1Out
EVENT;2022-03-14 17:33:42.781417;0.0567;;97;Port2Out
EVENT;2022-03-14 17:33:42.781417;0.0568;;99;Port3Out
EVENT;2022-03-14 17:33:42.781417;0.0568;;101;Port4Out
EVENT;2022-03-14 17:33:42.781417;0.059800000000000006;;96;Port2In
EVENT;2022-03-14 17:33:42.781417;0.059800000000000006;;98;Port3In
EVENT;2022-03-14 17:33:42.781417;0.059800000000000006;;100;Port4In
EVENT;2022-03-14 17:33:42.781417;0.0646;;94;Port1In
EVENT;2022-03-14 17:33:42.781417;0.0666;;95;Port1Out
EVENT;2022-03-14 17:33:42.791417;0.0767;;97;Port2Out
EVENT;2022-03-14 17:33:42.791417;0.0767;;99;Port3Out
EVENT;2022-03-14 17:33:42.791417;0.0767;;101;Port4Out
EVENT;2022-03-14 17:33:42.791417;0.07980000000000001;;96;Port2In
EVENT;2022-03-14 17:33:42.791417;0.07980000000000001;;98;Port3In
EVENT;2022-03-14 17:33:42.791417;0.07980000000000001;;100;Port4In
EVENT;2022-03-14 17:33:42.791417;0.08120000000000001;;94;Port1In
EVENT;2022-03-14 17:33:42.791417;0.08320000000000001;;95;Port1Out
EVENT;2022-03-14 17:33:42.811418;0.09670000000000001;;97;Port2Out
EVENT;2022-03-14 17:33:42.811418;0.09670000000000001;;99;Port3Out
EVENT;2022-03-14 17:33:42.811418;0.09670000000000001;;101;Port4Out
EVENT;2022-03-14 17:33:42.811418;0.0979;;94;Port1In
EVENT;2022-03-14 17:33:42.811418;0.0998;;95;Port1Out
EVENT;2022-03-14 17:33:42.811418;0.0998;;96;Port2In
EVENT;2022-03-14 17:33:42.811418;0.0998;;98;Port3In
EVENT;2022-03-14 17:33:42.811418;0.0998;;100;Port4In
EVENT;2022-03-14 17:33:42.811418;0.1;;158;Tup
END-TRIAL;2022-03-14 17:33:42.811418;;;The trial ended;
INFO;2022-03-14 17:33:42.811418;14.334312;14.434315;TRIAL-BPOD-TIME;0.10000299999999918
STATE;2022-03-14 17:33:42.811418;0;0.1;opto_on;0.1
TRIAL;2022-03-14 17:33:45.711601;;;New trial;
EVENT;2022-03-14 17:33:45.711601;0.001;;158;Tup
END-TRIAL;2022-03-14 17:33:45.711601;;;The trial ended;
INFO;2022-03-14 17:33:45.711601;17.335113;17.336116;TRIAL-BPOD-TIME;0.0010030000000007533
STATE;2022-03-14 17:33:45.711601;0;0.001;opto_on;0.001
TRIAL;2022-03-14 17:33:46.711633;;;New trial;
EVENT;2022-03-14 17:33:46.721418;0.0086;;94;Port1In
EVENT;2022-03-14 17:33:46.721418;0.0106;;95;Port1Out
EVENT;2022-03-14 17:33:46.731417;0.0161;;97;Port2Out
EVENT;2022-03-14 17:33:46.731417;0.0162;;99;Port3Out
EVENT;2022-03-14 17:33:46.731417;0.0162;;101;Port4Out
EVENT;2022-03-14 17:33:46.731417;0.019100000000000002;;98;Port3In
EVENT;2022-03-14 17:33:46.731417;0.019100000000000002;;100;Port4In
EVENT;2022-03-14 17:33:46.731417;0.019200000000000002;;96;Port2In
EVENT;2022-03-14 17:33:46.741418;0.0253;;94;Port1In
EVENT;2022-03-14 17:33:46.741418;0.0273;;95;Port1Out
EVENT;2022-03-14 17:33:46.751417;0.0361;;97;Port2Out
EVENT;2022-03-14 17:33:46.761417;0.0362;;99;Port3Out
EVENT;2022-03-14 17:33:46.761417;0.0362;;101;Port4Out
EVENT;2022-03-14 17:33:46.761417;0.0391;;98;Port3In
EVENT;2022-03-14 17:33:46.761417;0.0391;;100;Port4In
EVENT;2022-03-14 17:33:46.761417;0.0392;;96;Port2In
EVENT;2022-03-14 17:33:46.761417;0.0419;;94;Port1In
EVENT;2022-03-14 17:33:46.761417;0.0439;;95;Port1Out
EVENT;2022-03-14 17:33:46.771417;0.056100000000000004;;97;Port2Out
EVENT;2022-03-14 17:33:46.771417;0.056100000000000004;;99;Port3Out
EVENT;2022-03-14 17:33:46.771417;0.056100000000000004;;101;Port4Out
EVENT;2022-03-14 17:33:46.771417;0.058600000000000006;;94;Port1In
EVENT;2022-03-14 17:33:46.771417;0.0591;;98;Port3In
EVENT;2022-03-14 17:33:46.771417;0.0591;;100;Port4In
EVENT;2022-03-14 17:33:46.771417;0.0592;;96;Port2In
EVENT;2022-03-14 17:33:46.771417;0.0606;;95;Port1Out
EVENT;2022-03-14 17:33:46.791417;0.0752;;94;Port1In
EVENT;2022-03-14 17:33:46.791417;0.0761;;97;Port2Out
EVENT;2022-03-14 17:33:46.791417;0.0762;;99;Port3Out
EVENT;2022-03-14 17:33:46.791417;0.0762;;101;Port4Out
EVENT;2022-03-14 17:33:46.791417;0.0772;;95;Port1Out
EVENT;2022-03-14 17:33:46.791417;0.0791;;98;Port3In
EVENT;2022-03-14 17:33:46.791417;0.0791;;100;Port4In
EVENT;2022-03-14 17:33:46.791417;0.0792;;96;Port2In
EVENT;2022-03-14 17:33:46.811417;0.0918;;94;Port1In
EVENT;2022-03-14 17:33:46.811417;0.09380000000000001;;95;Port1Out
EVENT;2022-03-14 17:33:46.811417;0.0961;;97;Port2Out
EVENT;2022-03-14 17:33:46.811417;0.09620000000000001;;99;Port3Out
EVENT;2022-03-14 17:33:46.811417;0.09620000000000001;;101;Port4Out
EVENT;2022-03-14 17:33:46.811417;0.09910000000000001;;98;Port3In
EVENT;2022-03-14 17:33:46.811417;0.09910000000000001;;100;Port4In
EVENT;2022-03-14 17:33:46.811417;0.09920000000000001;;96;Port2In
EVENT;2022-03-14 17:33:46.811417;0.1;;158;Tup
END-TRIAL;2022-03-14 17:33:46.811417;;;The trial ended;
INFO;2022-03-14 17:33:46.811417;18.334313;18.434315;TRIAL-BPOD-TIME;0.10000199999999992
STATE;2022-03-14 17:33:46.811417;0;0.1;opto_on;0.1
INFO;2022-03-14 17:33:49.711627;;;SESSION-ENDED;2022-03-14 17:33:49.711627
